time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-04-28T09:28:00.300Z,38.812,-122.8155,4.1,2.3,Md,,21.6,0.00898315,0.06,nc,nc71978615,2013-04-29T20:01:14.231Z,"8km W of Cobb, California",earthquake
2013-04-28T09:18:38.000Z,59.1908,-138.6953,19.5,1.8,Ml,7,198,0.59109146,1.05,ak,ak10708301,2013-05-02T23:13:21.802Z,"70km ESE of Yakutat, Alaska",earthquake
2013-04-28T09:14:09.000Z,51.566,-178.1866,24.3,1.5,Ml,7,309.6,0.282071,0.52,ak,ak10708300,2013-05-02T23:13:21.772Z,"35km S of Tanaga Volcano, Alaska",earthquake
2013-04-28T09:13:49.200Z,33.9933,-116.7363,20.2,1,Ml,41,36,0.07186522,0.21,ci,ci15334161,2013-05-01T21:48:24.980Z,"9km NNE of Cabazon, California",earthquake
2013-04-28T08:59:39.000Z,62.5315,-151.1528,84.5,1.2,Ml,9,176.4,0.59827798,0.55,ak,ak10708299,2013-05-02T23:13:21.752Z,"58km WNW of Talkeetna, Alaska",earthquake
2013-04-28T08:50:11.000Z,61.0295,-146.5866,15,1.9,Ml,21,100.8,0.02605114,1.12,ak,ak10704096,2013-05-02T23:13:20.203Z,"17km SW of Valdez, Alaska",earthquake
2013-04-28T08:21:00.700Z,36.2972,-120.8477,7.3,1.4,Md,,172.8,0.07186522,0.06,nc,nc71978610,2013-05-03T00:39:12.379Z,"26km ENE of King City, California",earthquake
2013-04-28T08:06:30.000Z,63.8541,-148.3424,100.8,1,Ml,7,169.2,0.50305656,0.52,ak,ak10708297,2013-05-02T23:13:21.732Z,"30km E of Healy, Alaska",earthquake
2013-04-28T07:56:53.000Z,62.2651,-149.9407,16.9,1,Ml,9,162,0.68451625,0.53,ak,ak10704090,2013-05-02T23:13:20.177Z,"10km SE of Talkeetna, Alaska",earthquake
2013-04-28T07:52:08.500Z,44.7863,-110.9983,5.6,1.2,Ml,,151.2,0.02694946,0.13,uu,uu60021027,2013-04-29T16:11:07.799Z,"16km NNE of West Yellowstone, Montana",earthquake
2013-04-28T07:46:03.000Z,61.0783,-152.0263,95,1.8,Ml,9,100.8,0.18954452,0.43,ak,ak10708295,2013-05-02T23:13:21.712Z,"58km NW of Nikiski, Alaska",earthquake
2013-04-28T07:37:46.000Z,60.5135,-150.8764,41.8,1.3,Ml,7,126,0.32159687,0.35,ak,ak10708294,2013-05-02T23:13:21.684Z,"6km WSW of Sterling, Alaska",earthquake
2013-04-28T07:24:30.600Z,39.3815,-122.9005,10.6,2.1,Md,,64.8,0.11678099,0.06,nc,nc71978590,2013-04-30T00:43:10.531Z,"24km N of Upper Lake, California",earthquake
2013-04-28T06:41:36.000Z,62.8095,-150.8445,92.7,1.3,Ml,10,136.8,0.61893923,0.42,ak,ak10704083,2013-05-02T23:13:20.165Z,"66km NW of Talkeetna, Alaska",earthquake
2013-04-28T06:32:36.000Z,51.1502,-178.1984,36.2,2.1,Ml,6,277.2,0.68990614,0.29,ak,ak10708292,2013-05-02T23:13:21.662Z,"64km E of Amatignak Island, Alaska",earthquake
2013-04-28T06:29:53.500Z,18.7546,-67.4525,5,2.6,Md,7,324,0.43119134,0.27,pr,pr13118000,2013-04-28T07:54:54.279Z,"47km NW of Caban, Puerto Rico",earthquake
2013-04-28T05:54:15.000Z,62.317,-147.8277,39.4,1.2,Ml,16,75.6,0.48868351,0.31,ak,ak10704077,2013-05-02T23:13:20.153Z,"78km NE of Sutton-Alpine, Alaska",earthquake
2013-04-28T05:44:05.000Z,63.2175,-150.7444,124.6,1.2,Ml,9,172.8,0.30902046,0.31,ak,ak10704073,2013-05-02T23:13:20.125Z,"92km WSW of Cantwell, Alaska",earthquake
2013-04-28T05:43:37.000Z,54.9065,-161.6464,83.8,2.3,Ml,5,223.2,0.27129122,0.12,ak,ak10704070,2013-05-02T23:13:18.775Z,"75km ESE of Cold Bay, Alaska",earthquake
2013-04-28T05:39:17.000Z,60.9122,-150.8771,14.7,1.7,Ml,20,61.2,0.42220818,0.67,ak,ak10704066,2013-05-02T23:13:20.111Z,"33km NE of Nikiski, Alaska",earthquake
2013-04-28T05:37:27.400Z,19.6213,-155.6945,4.3,1.2,Md,,176.4,0.08983153,0.19,hv,hv60494006,2013-04-28T08:07:50.993Z,"25km NE of Honaunau-Napoopoo, Hawaii",earthquake
2013-04-28T05:26:29.000Z,63.5068,-148.9956,8.3,1.6,Ml,21,75.6,0.1176793,0.7,ak,ak10704061,2013-05-02T23:13:20.097Z,"13km N of Cantwell, Alaska",earthquake
2013-04-28T05:11:04.000Z,61.829,-150.1371,43,1.2,Ml,10,140.4,0.46532732,0.59,ak,ak10708286,2013-05-02T23:13:21.642Z,"10km NNW of Willow, Alaska",earthquake
2013-04-28T05:07:52.000Z,61.9636,-150.1175,42.5,1.2,Ml,8,190.8,0.59288809,0.39,ak,ak10708285,2013-05-02T23:13:21.622Z,"24km N of Willow, Alaska",earthquake
2013-04-28T05:02:29.700Z,48.084,-122.8367,26.6,1.1,Md,,111.6,0.11678099,0.2,uw,uw60522597,2013-04-28T16:26:11.783Z,"6km WSW of Port Townsend, Washington",earthquake
2013-04-28T04:49:57.100Z,38.252,22.223,48.1,4.6,Mb,140,25.2,0.18954452,0,us,us2013pnaf,2013-06-10T22:15:20.327Z,"9km ENE of Temeni, Greece",earthquake
2013-04-28T04:49:56.980Z,38.2487,22.1772,61.42,4.6,mb,68,66,1.09,0.67,us,usb000ggyn,2013-04-28T05:16:28.148Z,"5km ENE of Temeni, Greece",earthquake
2013-04-28T04:49:28.100Z,-6.027,154.412,80.3,4.3,Mb,29,79.2,2.88628701,0.62,us,us2013pncj,2013-06-10T22:22:35.155Z,"122km WNW of Panguna, Papua New Guinea",earthquake
2013-04-28T04:46:56.000Z,62.4128,-148.4559,46.3,1.5,Ml,15,115.2,0.2703929,0.24,ak,ak10704043,2013-05-02T23:13:20.075Z,"71km NNE of Sutton-Alpine, Alaska",earthquake
2013-04-28T04:44:32.000Z,62.4071,-148.524,45.9,2.5,Ml,44,61.2,0.27308785,0.5,ak,ak10704036,2013-05-02T23:13:20.062Z,"70km NNE of Sutton-Alpine, Alaska",earthquake
2013-04-28T04:43:26.900Z,36.1798,-117.8515,0.8,1.7,Ml,23,54,0.06288207,0.19,ci,ci15334113,2013-05-01T20:18:39.236Z,"50km SSE of Lone Pine, California",earthquake
2013-04-28T04:40:34.000Z,53.5975,-160.443,77.7,2.6,Ml,6,259.2,1.72925692,0.91,ak,ak10708282,2013-05-02T23:13:21.602Z,"144km SSW of Chernabura Island, Alaska",earthquake
2013-04-28T04:29:17.500Z,36.0753,-117.4597,5.7,1.1,Ml,17,97.2,0.02694946,0.16,ci,ci15334105,2013-04-30T23:02:50.581Z,"34km N of Searles Valley, California",earthquake
2013-04-28T04:13:07.000Z,52.0759,-173.5151,30.3,2.8,Ml,10,320.4,0.40783514,0.53,ak,ak10704028,2013-05-02T23:13:20.044Z,"48km ESE of Atka, Alaska",earthquake
2013-04-28T03:59:47.000Z,55.5182,-134.7126,20,2.1,Ml,5,255.6,0.73212696,0.94,ak,ak10708280,2013-05-02T23:13:21.582Z,"98km W of Craig, Alaska",earthquake
2013-04-28T03:51:13.000Z,51.9856,-173.6161,19.7,2.1,Ml,8,313.2,0.41322503,0.61,ak,ak10704025,2013-05-02T23:13:20.000Z,"46km ESE of Atka, Alaska",earthquake
2013-04-28T03:39:59.200Z,34.1393,-116.7035,2.3,1.1,Ml,26,82.8,0.10779783,0.15,ci,ci15334073,2013-04-30T21:48:31.659Z,"15km NW of Morongo Valley, California",earthquake
2013-04-28T03:09:30.900Z,36.7678,-121.4808,6.4,2.6,Md,,32.4,0.01796631,0.17,nc,nc71978465,2013-04-30T01:36:11.409Z,"10km SSE of San Juan Bautista, California",earthquake
2013-04-28T03:06:41.800Z,34.1984,-96.8545,4.97,3.3,mb_Lg,22,55,1.29,0.65,us,usb000ggy2,2013-04-30T16:36:25.375Z,"12km E of Dickson, Oklahoma",earthquake
2013-04-28T03:06:41.000Z,34.234,-96.854,1.2,3.3,MbLg,72,36,1.27830265,0.92,us,us2013pnae,2013-06-10T22:15:21.792Z,"13km ENE of Dickson, Oklahoma",earthquake
2013-04-28T03:00:22.000Z,51.8908,-176.8396,8.7,2.2,Ml,12,147.6,0.09611974,0.78,ak,ak10704018,2013-05-02T23:13:19.986Z,"12km W of Adak, Alaska",earthquake
2013-04-28T02:43:58.200Z,32.6962,-115.843,2.1,1,Ml,9,176.4,0.08084838,0.34,ci,ci15334057,2013-04-30T21:23:28.047Z,"17km SW of Seeley, California",earthquake
2013-04-28T02:30:16.000Z,62.3589,-150.3717,61.4,1.1,Ml,6,230.4,0.89562034,0.09,ak,ak10708277,2013-05-02T23:13:21.562Z,"14km WNW of Talkeetna, Alaska",earthquake
2013-04-28T02:26:20.800Z,39.3802,-122.9027,10.1,2,Md,,32.4,0.11678099,0.07,nc,nc71978450,2013-04-29T23:33:12.867Z,"23km N of Upper Lake, California",earthquake
2013-04-28T02:04:34.000Z,63.3603,-150.2341,126.7,1.2,Ml,10,176.4,0.09342479,0.46,ak,ak10704011,2013-05-02T23:13:19.938Z,"64km W of Cantwell, Alaska",earthquake
2013-04-28T01:48:51.700Z,-10.649,164.664,10,4.2,Mb,24,122.4,4.79430867,0.98,us,us2013pnci,2013-06-10T22:22:36.641Z,"128km W of Lata, Solomon Islands",earthquake
2013-04-28T01:37:43.200Z,39.4757,-123.1167,3.9,1.8,Md,,46.8,0.09881468,0.05,nc,nc71978445,2013-05-04T02:01:10.117Z,"21km ENE of Willits, California",earthquake
2013-04-28T01:24:08.800Z,24.778,123.213,20.7,4.4,Mb,42,111.6,0.35932611,0.91,us,us2013pnac,2013-06-10T22:15:23.251Z,"40km NNE of Yonakuni, Japan",earthquake
2013-04-28T01:24:08.220Z,24.7547,123.2465,17.26,4.4,mb,23,128,0.36,0.3,us,usb000ggxp,2013-04-28T02:18:27.394Z,"40km NE of Yonakuni, Japan",earthquake
2013-04-28T00:48:19.500Z,36.0363,-117.777,2.5,1.1,Ml,18,68.4,0.00898315,0.15,ci,ci15334001,2013-04-30T19:52:32.711Z,"43km N of China Lake Acres, California",earthquake
2013-04-28T00:40:23.000Z,61.5117,-146.3803,22,1.8,Ml,21,75.6,0.21829061,0.66,ak,ak10703996,2013-05-02T23:13:19.923Z,"42km N of Valdez, Alaska",earthquake
2013-04-27T23:54:24.600Z,36.764,142.053,42.5,4.8,Mb,166,122.4,3.09649278,0.8,us,us2013pmar,2013-06-10T22:14:01.622Z,"108km ESE of Iwaki, Japan",earthquake
2013-04-27T23:54:23.840Z,36.7723,142.2032,34.93,4.7,mb,99,135,3.22,0.82,us,usb000ggx6,2013-04-28T00:22:31.076Z,"121km ESE of Iwaki, Japan",earthquake
2013-04-27T23:50:34.000Z,61.6813,-149.986,41.7,1.5,Ml,22,50.4,,0.59,ak,ak10703985,2013-05-01T00:38:36.399Z,"7km SSE of Willow, Alaska",earthquake
2013-04-27T23:31:09.990Z,-3.8023,139.6072,79.02,4.8,mb,46,130,7.4,0.82,us,usb000ggwr,2013-09-23T20:09:37.000Z,"168km SW of Abepura, Indonesia",earthquake
2013-04-27T23:31:09.900Z,-3.802,139.607,79,4.8,Mb,44,129.6,7.39133816,0.82,us,us2013pmaq,2013-06-10T22:14:03.099Z,"168km SW of Abepura, Indonesia",earthquake
2013-04-27T23:29:51.000Z,63.1329,-150.2195,99.8,1.3,Ml,20,68.4,,0.33,ak,ak10703981,2013-05-01T00:38:36.384Z,"69km WSW of Cantwell, Alaska",earthquake
2013-04-27T23:25:35.200Z,40.2905,-124.5272,20.1,1.6,Md,,259.2,0.18864621,0.21,nc,nc71978425,2013-05-01T18:38:10.099Z,"38km SW of Ferndale, California",earthquake
2013-04-27T23:22:34.700Z,33.4955,-116.5117,15.8,1.3,Ml,49,72,0.06288207,0.18,ci,ci15333961,2013-04-30T17:42:59.329Z,"16km ESE of Anza, California",earthquake
2013-04-27T23:11:39.900Z,37.2082,-112.6795,4.5,1.7,Md,,82.8,0.19762936,0.09,uu,uu60021022,2013-04-29T20:28:09.520Z,"22km NW of Kanab, Utah",earthquake
2013-04-27T22:58:16.000Z,51.7606,-173.1983,25.7,3.6,Ml,23,208.8,,0.69,ak,ak10703976,2013-05-01T00:38:43.253Z,"84km SE of Atka, Alaska",earthquake
2013-04-27T22:54:30.500Z,33.974,-116.972,19,1,Ml,30,75.6,0.08084838,0.13,ci,ci15333953,2013-04-30T17:20:00.551Z,"0km ENE of Cherry Valley, California",earthquake
2013-04-27T22:47:25.000Z,63.5648,-149.7867,110,1,Ml,8,111.6,,0.38,ak,ak10705471,2013-05-01T00:38:43.278Z,"45km WNW of Cantwell, Alaska",earthquake
2013-04-27T22:43:51.400Z,33.5097,-116.4772,11.6,1.9,Ml,67,36,0.04491576,0.17,ci,ci15333945,2013-04-30T22:38:37.667Z,"18km ESE of Anza, California",earthquake
2013-04-27T22:35:45.700Z,39.6785,-123.5433,3.6,1.7,Md,,97.2,0.02694946,0.09,nc,nc71978390,2013-05-04T04:57:14.639Z,"5km WSW of Laytonville, California",earthquake
2013-04-27T22:25:26.000Z,54.4727,-161.9199,17.2,2.2,Ml,7,252,,0.34,ak,ak10705469,2013-05-01T00:38:43.266Z,"94km SSE of Cold Bay, Alaska",earthquake
2013-04-27T22:20:44.000Z,62.1327,-148.5487,37.6,1.5,Ml,19,93.6,,0.33,ak,ak10703962,2013-05-01T00:38:34.349Z,"40km NNE of Sutton-Alpine, Alaska",earthquake
2013-04-27T22:05:19.320Z,-4.842,153.3082,67.35,4.6,mb,33,78,1.31,0.65,us,usb000ggvj,2013-04-27T22:37:53.750Z,"51km SE of Taron, Papua New Guinea",earthquake
2013-04-27T22:05:19.000Z,-4.828,153.317,64,4.8,Mb,35,79.2,1.30884537,0.84,us,us2013pmap,2013-06-10T22:14:04.517Z,"50km SE of Taron, Papua New Guinea",earthquake
2013-04-27T22:00:59.000Z,60.3587,-147.5266,0.4,2,Ml,22,162,,0.66,ak,ak10703955,2013-05-01T00:38:34.338Z,"78km SE of Whittier, Alaska",earthquake
2013-04-27T21:51:31.330Z,-18.2604,-69.239,109.83,5.1,mb,59,71,0.93,1.08,us,usb000ggvb,2013-04-27T22:19:02.917Z,"34km ESE of Putre, Chile",earthquake
2013-04-27T21:51:31.300Z,-18.26,-69.239,109.8,5.1,Mb,50,72,0.928858,1.08,us,us2013pmam,2013-06-10T22:14:05.955Z,"34km ESE of Putre, Chile",earthquake
2013-04-27T21:51:29.100Z,-18.203,-69.048,87.1,5.1,Mb,305,36,1.05911372,0.94,us,us2013pman,2013-09-23T20:09:36.000Z,"54km E of Putre, Chile",earthquake
2013-04-27T21:47:03.000Z,60.3376,-147.5518,8.8,2.6,Ml,53,108,,0.66,ak,ak10703948,2013-06-10T22:34:12.949Z,"78km SE of Whittier, Alaska",earthquake
2013-04-27T21:36:58.000Z,61.6484,-151.1256,63.4,1.5,Ml,20,100.8,,0.39,ak,ak10705465,2013-05-01T00:38:43.241Z,"58km W of Willow, Alaska",earthquake
2013-04-27T21:29:22.400Z,36.294,-121.3658,17.1,2.4,Md,,64.8,0.09881468,0.14,nc,nc71978360,2013-04-29T19:34:11.299Z,"11km WSW of Greenfield, California",earthquake
2013-04-27T21:21:42.000Z,61.2261,-147.7634,0,1.4,Ml,,,,1.15,ak,ak10703944,2013-05-01T17:14:31.599Z,"70km NE of Whittier, Alaska",earthquake
2013-04-27T21:15:14.032Z,37.8653,-115.4094,0,1.43,ml,7,273,0.54,0.1614,nn,nn00410463,2013-04-30T17:58:08.026Z,"59km NNW of Alamo, Nevada",earthquake
2013-04-27T20:44:47.000Z,51.9033,-175.014,67.6,1.5,Ml,12,208.8,,0.17,ak,ak10705463,2013-05-01T00:38:43.227Z,"64km WSW of Atka, Alaska",earthquake
2013-04-27T20:38:46.000Z,59.0779,-136.0534,15.3,2,Ml,,,,0.55,ak,ak10703940,2013-05-01T17:14:32.713Z,"38km WSW of Haines, Alaska",earthquake
2013-04-27T20:32:39.000Z,63.1936,-151.3687,14,1.5,Ml,21,61.2,,0.84,ak,ak10703937,2013-05-01T00:38:33.290Z,"116km NNW of Talkeetna, Alaska",earthquake
2013-04-27T20:27:55.400Z,35.664,-97.129,6.9,2.7,Ml,7,100.8,0.05030566,0,us,us2013pmc8,2013-06-10T22:34:14.472Z,"6km E of Luther, Oklahoma",earthquake
2013-04-27T20:24:21.900Z,34.6702,-116.3332,2.7,1.6,Ml,22,108,0.24254513,0.16,ci,ci15333889,2013-05-01T19:48:02.214Z,"59km N of Joshua Tree, California",earthquake
2013-04-27T20:14:27.200Z,35.656,-97.126,6.6,3.4,Ml,7,100.8,0.05030566,0,us,us2013pmc7,2013-06-10T22:34:15.988Z,"6km E of Luther, Oklahoma",earthquake
2013-04-27T20:14:03.000Z,33.2216,-82.721,15.9,2.2,Md,10,115.2,0.09881468,0.24,se,se042813a,2013-04-28T13:34:03.575Z,"11km W of Gibson, Georgia",earthquake
2013-04-27T20:06:24.700Z,32.7698,-115.4585,10.3,1.3,Ml,14,104.4,0.03593261,0.23,ci,ci15333881,2013-05-01T19:42:51.592Z,"7km ENE of Heber, California",earthquake
2013-04-27T20:03:07.000Z,60.1148,-153.029,103.1,1.9,Ml,23,82.8,,0.57,ak,ak10703929,2013-05-01T00:38:43.215Z,"44km SSW of Redoubt Volcano, Alaska",earthquake
2013-04-27T19:56:25.000Z,60.6429,-147.6764,3.1,1.8,Ml,18,144,,0.73,ak,ak10703925,2013-05-01T00:38:33.278Z,"56km ESE of Whittier, Alaska",earthquake
2013-04-27T19:51:47.100Z,23.077,143.039,79.9,4.8,Mb,223,21.6,6.84246752,0.55,us,us2013pmaj,2013-06-10T22:14:08.826Z,"256km SE of Iwo Jima, Japan",earthquake
2013-04-27T19:51:43.510Z,23.149,143.2938,43.61,4.9,mb,42,107,13.33,1.36,us,usb000ggtf,2013-04-27T20:05:55.439Z,"269km SE of Iwo Jima, Japan",earthquake
2013-04-27T19:33:32.000Z,62.6852,-137.18,15.9,1.4,Ml,,,,0.35,ak,ak10705458,2013-05-01T17:14:32.748Z,"119km SSW of Mayo, Canada",earthquake
2013-04-27T19:11:07.800Z,32.8937,-116.2617,7.3,1.7,Ml,46,46.8,0.13474729,0.23,ci,ci15333849,2013-05-01T19:29:09.914Z,"26km ENE of Pine Valley, California",earthquake
2013-04-27T19:03:25.000Z,62.0831,-145.1683,12.9,1.4,Ml,16,86.4,,0.89,ak,ak10703914,2013-05-01T00:38:33.262Z,"19km E of Glennallen, Alaska",earthquake
2013-04-27T18:57:38.000Z,61.5869,-148.2986,11.6,1,Ml,13,86.4,,0.47,ak,ak10703912,2013-05-01T00:38:43.151Z,"34km E of Lazy Mountain, Alaska",earthquake
2013-04-27T18:46:59.300Z,19.1366,-66.4055,27,3,Md,11,259.2,0.85160289,0.23,pr,pr13117006,2013-06-10T22:32:22.918Z,"74km N of Brenas, Puerto Rico",earthquake
2013-04-27T18:29:53.000Z,60.6518,-150.8958,41.6,1.9,Ml,30,54,,0.38,ak,ak10703903,2013-05-01T00:38:32.244Z,"14km NNW of Sterling, Alaska",earthquake
2013-04-27T18:28:29.700Z,37.3345,-118.507,12.3,1,Md,,129.6,0.03593261,0.05,nc,nc71978305,2013-05-01T18:23:08.432Z,"5km WSW of West Bishop, California",earthquake
2013-04-27T18:26:38.000Z,63.2516,-149.9349,98.2,1.1,Ml,13,72,,0.28,ak,ak10705454,2013-05-01T00:38:43.171Z,"51km WSW of Cantwell, Alaska",earthquake
2013-04-27T18:18:58.000Z,61.5982,-146.6404,19.8,1.5,Ml,22,61.2,,0.78,ak,ak10703900,2013-05-01T00:38:42.128Z,"54km NNW of Valdez, Alaska",earthquake
2013-04-27T18:16:12.000Z,60.1752,-149.6432,29.9,1.3,Ml,6,111.6,,0.26,ak,ak10703899,2013-05-01T00:38:42.115Z,"13km NW of Seward, Alaska",earthquake
2013-04-27T18:05:22.500Z,19.7725,-156.0483,10.6,2.2,Ml,,230.4,0.12576414,0.18,hv,hv60493866,2013-05-05T11:23:06.561Z,"15km WNW of Kalaoa, Hawaii",earthquake
2013-04-27T18:05:22.500Z,19.773,-156.048,10.6,2.2,Ml,14,230.4,0.11947593,0,us,us2013pmaz,2013-06-10T22:14:10.260Z,"8km NW of Kalaoa, Hawaii",earthquake
2013-04-27T17:49:44.000Z,57.8461,-153.6102,55.6,2,Ml,15,97.2,,0.28,ak,ak10703888,2013-05-01T00:38:32.225Z,"40km NNE of Larsen Bay, Alaska",earthquake
2013-04-27T17:49:19.000Z,60.3376,-147.5031,8.3,1.9,Ml,19,162,,0.68,ak,ak10703882,2013-05-01T00:38:32.213Z,"80km SE of Whittier, Alaska",earthquake
2013-04-27T17:47:20.000Z,61.6545,-154.0975,4.7,2.4,Ml,,,,0.89,ak,ak10703880,2013-05-01T17:14:31.585Z,"137km S of McGrath, Alaska",earthquake
2013-04-27T17:47:17.300Z,61.744,-155.131,17.5,2.5,Ml,40,104.4,0.67912635,1.78,us,us2013pmay,2013-06-10T22:14:11.781Z,"137km S of McGrath, Alaska",earthquake
2013-04-27T17:40:13.000Z,62.5856,-151.0912,87.6,2,Ml,52,43.2,,0.52,ak,ak10703874,2013-05-01T00:38:32.178Z,"58km WNW of Talkeetna, Alaska",earthquake
2013-04-27T17:36:04.000Z,60.3409,-150.8428,61.9,1.5,Ml,17,75.6,,0.33,ak,ak10703872,2013-05-01T00:38:31.147Z,"20km SE of Soldotna, Alaska",earthquake
2013-04-27T17:34:23.000Z,63.9216,-148.7248,0,2,Ml,28,32.4,,0.71,ak,ak10703869,2013-05-01T00:38:31.128Z,"13km ENE of Healy, Alaska",earthquake
2013-04-27T17:33:57.000Z,32.7323,-118.1163,10,2.3,Ml,10,216,0.44017449,0.11,ci,ci15333785,2013-05-01T19:03:07.673Z,"70km SSE of Avalon, California",earthquake
2013-04-27T17:22:56.400Z,-6.681,148.438,44.5,4.2,Mb,15,97.2,2.98689832,1.47,us,us2013pmcx,2013-06-10T22:32:24.376Z,"63km E of Finschhafen, Papua New Guinea",earthquake
2013-04-27T16:54:35.000Z,52.7346,-169.7382,42.5,3.5,Ml,,,,0.59,ak,ak10703865,2013-05-01T17:14:32.682Z,"62km WSW of Nikolski, Alaska",earthquake
2013-04-27T16:34:32.700Z,19.0561,-64.8229,117,3.3,Md,6,248.4,0.56593863,0.14,pr,pr13117004,2013-04-27T16:53:57.608Z,"74km NNW of Road Town, British Virgin Islands",earthquake
2013-04-27T16:10:03.000Z,19.4748,-65.2874,68,3.1,Md,5,306,1.15972503,0.14,pr,pr13117005,2013-04-27T17:45:03.401Z,"129km NNE of Vieques, Puerto Rico",earthquake
2013-04-27T15:49:26.000Z,34.128,-117.49,2.7,1.3,Ml,45,46.8,0.05389892,0.17,ci,ci15333761,2013-05-01T18:30:20.806Z,"6km NW of Fontana, California",earthquake
2013-04-27T15:29:04.000Z,53.2192,-168.0181,63.2,3.7,Ml,,,,0.82,ak,ak10703852,2013-05-01T17:14:32.667Z,"64km ENE of Nikolski, Alaska",earthquake
2013-04-27T15:28:50.500Z,32.9353,-116.2787,12.1,1.5,Ml,47,64.8,0.12576414,0.17,ci,ci15333753,2013-05-01T16:14:49.545Z,"26km ENE of Pine Valley, California",earthquake
2013-04-27T15:14:24.000Z,51.2899,-177.3097,44.9,1.6,Ml,12,273.6,,0.34,ak,ak10705442,2013-05-01T00:38:42.101Z,"79km SW of Adak, Alaska",earthquake
2013-04-27T14:31:15.000Z,60.0722,-140.6929,10.7,2,Ml,,,,0.86,ak,ak10703842,2013-05-01T17:14:30.566Z,"79km NW of Yakutat, Alaska",earthquake
2013-04-27T14:23:18.000Z,62.1834,-148.0676,15,1.2,Ml,16,75.6,,0.74,ak,ak10703837,2013-05-01T00:38:31.100Z,"59km NE of Sutton-Alpine, Alaska",earthquake
2013-04-27T14:19:26.000Z,61.6925,-151.736,99.6,1.5,Ml,26,144,,0.36,ak,ak10705439,2013-05-01T00:38:41.065Z,"90km W of Willow, Alaska",earthquake
2013-04-27T14:07:47.600Z,34.5245,-118.748,2.1,1.3,Ml,20,172.8,0.08983153,0.24,ci,ci15333729,2013-05-01T15:57:15.414Z,"12km WNW of Castaic, California",earthquake
2013-04-27T13:54:37.000Z,34.901,-119.3428,13.3,1.4,Ml,6,144,0.07186522,0.2,ci,ci15333713,2013-05-01T15:53:39.987Z,"18km WNW of Pine Mountain Club, California",earthquake
2013-04-27T13:46:08.000Z,61.36,-151.8477,86.3,1.7,Ml,23,97.2,,0.5,ak,ak10705438,2013-05-01T00:38:41.050Z,"80km NNW of Nikiski, Alaska",earthquake
2013-04-27T13:40:10.000Z,59.2806,-136.5135,12.8,1.8,Ml,,,,0.68,ak,ak10703832,2013-05-01T17:14:31.649Z,"61km W of Haines, Alaska",earthquake
2013-04-27T13:39:17.000Z,59.2661,-136.5814,6.6,1.6,Ml,,,,0.67,ak,ak10705436,2013-05-01T17:14:32.736Z,"65km W of Haines, Alaska",earthquake
2013-04-27T13:31:03.400Z,19.3487,-155.045,7.4,2.2,Ml,,169.2,0.06288207,0.11,hv,hv60493811,2013-04-30T23:00:35.293Z,"18km SW of Leilani Estates, Hawaii",earthquake
2013-04-27T13:21:37.000Z,52.2716,-170.4596,26.3,3.6,Ml,,,,1.35,ak,ak10703828,2013-05-01T17:14:31.637Z,"43km SSE of Yunaska Island, Alaska",earthquake
2013-04-27T13:09:43.000Z,63.214,-149.7796,94.9,1.1,Ml,15,64.8,,0.32,ak,ak10705434,2013-05-01T00:38:41.017Z,"46km WSW of Cantwell, Alaska",earthquake
2013-04-27T13:03:04.000Z,34.0172,-117.1957,17.2,1.1,Ml,51,46.8,0.07186522,0.14,ci,ci15333705,2013-05-01T00:14:01.386Z,"4km SSW of Redlands, California",earthquake
2013-04-27T12:48:55.000Z,60.433,-152.9378,142.4,2,Ml,34,115.2,,0.4,ak,ak10705433,2013-05-01T00:38:40.996Z,"12km WSW of Redoubt Volcano, Alaska",earthquake
2013-04-27T12:44:02.000Z,-24.053,-67.163,203,4.2,Mb,21,100.8,2.14787184,0,us,us2013pmc6,2013-06-10T22:34:18.925Z,"87km WNW of San Antonio de los Cobres, Argentina",earthquake
2013-04-27T12:35:14.000Z,63.1381,-149.9608,102.4,2.6,Ml,72,25.2,,0.44,ak,ak10703815,2013-06-10T22:34:20.406Z,"58km WSW of Cantwell, Alaska",earthquake
2013-04-27T12:34:34.200Z,46.543,-27.541,10,4.3,Mb,21,147.6,8.98225453,0.61,us,us2013pmc4,2013-06-10T22:34:21.934Z,"Northern Mid-Atlantic Ridge",earthquake
2013-04-27T12:32:22.200Z,46.48,-27.549,10,4.5,Mb,33,97.2,7.76054574,0.69,us,us2013pmc3,2013-06-10T22:34:24.195Z,"Northern Mid-Atlantic Ridge",earthquake
2013-04-27T12:31:40.500Z,34.152,-117.7817,15.6,1,Ml,20,75.6,0.06288207,0.09,ci,ci15333697,2013-05-01T00:06:50.517Z,"5km NNE of San Dimas, California",earthquake
2013-04-27T12:20:05.000Z,54.6704,-161.3173,21.7,2.1,Ml,8,244.8,,0.47,ak,ak10703813,2013-05-01T00:38:37.476Z,"90km SW of Sand Point, Alaska",earthquake
2013-04-27T12:14:27.800Z,9.184,-84.088,29.9,4.1,Mb,15,212.4,0.80938207,0.69,us,us2013pmc2,2013-06-10T22:33:08.171Z,"27km SSE of Quepos, Costa Rica",earthquake
2013-04-27T11:56:30.400Z,-55.966,-27.202,88.9,4.2,Mb,13,100.8,5.58392781,0.49,us,us2013pmc1,2013-06-10T22:33:09.609Z,"81km N of Visokoi Island, ",earthquake
