time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-02-07T16:36:21.000Z,61.5608,-150.0126,44.3,1.2,Ml,,,,0.46,ak,ak10652247,2013-02-13T00:33:15.283Z,"5km NW of Big Lake, Alaska",earthquake
2013-02-07T16:32:14.000Z,60.3249,-151.345,67.7,2,Ml,,,,0.64,ak,ak10652239,2013-02-13T00:33:15.270Z,"5km SSW of Cohoe, Alaska",earthquake
2013-02-07T16:05:43.000Z,62.5744,-151.246,84.5,1.2,Ml,,,,0.28,ak,ak10652231,2013-02-13T00:33:15.257Z,"64km WNW of Talkeetna, Alaska",earthquake
2013-02-07T15:49:35.000Z,63.096,-150.603,120.6,1.3,Ml,8,126,,0.23,ak,ak10654973,2013-02-13T00:33:18.469Z,"89km NNW of Talkeetna, Alaska",earthquake
2013-02-07T15:44:17.000Z,52.6624,-171.9627,97.2,3.4,Ml,,,,0.55,ak,ak10652227,2013-02-13T00:33:15.245Z,"51km WNW of Amukta Island, Alaska",earthquake
2013-02-07T15:43:28.000Z,62.1023,-145.0474,20.4,1,Ml,9,194.4,,0.6,ak,ak10654971,2013-02-13T00:33:18.457Z,"26km E of Glennallen, Alaska",earthquake
2013-02-07T15:38:01.000Z,62.075,-145.1879,18,1.1,Ml,,,,0.62,ak,ak10654970,2013-02-13T00:33:15.233Z,"19km ESE of Glennallen, Alaska",earthquake
2013-02-07T15:37:28.000Z,-21.087,-67.424,172.7,4.3,Mb,17,100.8,2.04726053,1.41,us,usc000f3c5,2013-06-10T21:04:56.583Z,"93km SW of Uyuni, Bolivia",earthquake
2013-02-07T15:25:30.000Z,60.1647,-152.9847,120.7,1.8,Ml,,,,0.72,ak,ak10654968,2013-02-13T00:33:15.210Z,"38km SSW of Redoubt Volcano, Alaska",earthquake
2013-02-07T15:22:39.500Z,-5.628,103.245,61.5,4.7,Mb,73,90,1.28818412,1.3,us,usc000f3bw,2013-06-10T21:04:55.160Z,"87km SW of Kuripan, Indonesia",earthquake
2013-02-07T15:05:48.000Z,64.9784,-148.8773,10.9,1,Ml,,,,0.54,ak,ak10652215,2013-02-13T00:33:10.935Z,"43km WNW of Ester, Alaska",earthquake
2013-02-07T15:05:10.700Z,-11.043,165.656,30.2,5,Mb,97,39.6,5.83276114,1.31,us,usc000f3bj,2013-06-10T21:04:53.751Z,"40km SSW of Lata, Solomon Islands",earthquake
2013-02-07T15:04:39.000Z,37.406,-118.6,12,3,Ml,,68.4,0.04491576,0.06,nc,nc71933130,2013-06-10T21:04:52.318Z,"13km WNW of West Bishop, California",earthquake
2013-02-07T15:04:09.930Z,-11.0716,164.6782,47.96,4.9,mb,36,100,4.93,0.94,us,usc000fbew,2013-03-12T20:46:03.629Z,"132km WSW of Lata, Solomon Islands",earthquake
2013-02-07T14:57:24.100Z,28.007,104.236,40.3,4.7,Mb,55,72,3.16656138,0.76,us,us2013likq,2013-06-10T21:26:11.463Z,"8km SSE of Yanjing, China",earthquake
2013-02-07T14:54:08.000Z,63.2913,-150.3478,11.6,1.1,Ml,,,,0.75,ak,ak10652213,2013-02-13T00:33:09.919Z,"70km W of Cantwell, Alaska",earthquake
2013-02-07T14:32:02.000Z,61.1376,-147.121,0,1.1,Ml,,,,1.3,ak,ak10652204,2013-02-13T00:33:09.907Z,"41km W of Valdez, Alaska",earthquake
2013-02-07T14:25:53.500Z,-11.014,164.786,39.5,4.6,Mb,22,118.8,5.00451445,0.91,us,us2013likp,2013-09-23T19:57:07.000Z,"119km WSW of Lata, Solomon Islands",earthquake
2013-02-07T14:05:56.200Z,-11.028,164.816,10.1,5,Mb,148,32.4,5.04404032,0.88,us,usc000f37s,2013-09-23T19:57:05.000Z,"116km WSW of Lata, Solomon Islands",earthquake
2013-02-07T14:04:58.000Z,61.1825,-152.2646,109.9,1.6,Ml,,,,0.4,ak,ak10654964,2013-02-13T00:33:15.199Z,"76km NW of Nikiski, Alaska",earthquake
2013-02-07T13:57:29.000Z,55.455,-157.9296,25.5,2.3,Ml,,,,0.56,ak,ak10654963,2013-02-13T00:33:15.170Z,"103km SSE of Chignik Lake, Alaska",earthquake
2013-02-07T13:55:01.000Z,60.9557,-151.3741,74.5,1.6,Ml,,,,0.39,ak,ak10652197,2013-02-13T00:33:09.896Z,"29km N of Nikiski, Alaska",earthquake
2013-02-07T13:46:36.500Z,-10.826,165.675,10,4.8,Mb,33,111.6,5.80311674,1.15,us,usc000f36f,2013-06-10T21:04:42.301Z,"21km SW of Lata, Solomon Islands",earthquake
2013-02-07T13:45:41.300Z,-11.628,165.016,41.8,4.6,Mb,25,108,5.43390915,1.04,us,us2013likn,2013-06-10T21:26:14.442Z,"134km SW of Lata, Solomon Islands",earthquake
2013-02-07T13:28:33.700Z,-11.242,165.285,23.9,4.6,Mb,30,100.8,5.54350362,0.35,us,us2013likm,2013-06-10T21:26:15.854Z,"83km SW of Lata, Solomon Islands",earthquake
2013-02-07T13:23:18.100Z,-10.768,165.434,16.1,4.8,Mb,42,72,5.55338509,1.07,us,usc000f37u,2013-06-10T21:04:46.524Z,"44km W of Lata, Solomon Islands",earthquake
2013-02-07T13:07:11.260Z,12.8138,-87.7714,98.17,4.5,mb,17,178,1.33,1.02,us,usc000f4m9,2013-06-10T21:07:26.609Z,"35km WNW of Jiquilillo, Nicaragua",earthquake
2013-02-07T12:53:55.000Z,59.7461,-153.2036,106.6,2.1,Ml,,,,0.62,ak,ak10652188,2013-02-13T00:33:08.860Z,"77km W of Anchor Point, Alaska",earthquake
2013-02-07T12:43:42.000Z,62.0844,-145.1673,18.5,1.6,Ml,,,,1.07,ak,ak10652180,2013-02-13T00:33:07.815Z,"19km E of Glennallen, Alaska",earthquake
2013-02-07T12:36:49.410Z,-10.8226,165.1734,10.22,5.1,mb,158,48,5.33,0.68,us,usc000f357,2013-09-23T19:57:04.000Z,"73km W of Lata, Solomon Islands",earthquake
2013-02-07T12:33:36.000Z,61.3963,-146.5172,20,1.6,Ml,,,,0.62,ak,ak10652176,2013-02-13T00:33:07.803Z,"30km NNW of Valdez, Alaska",earthquake
2013-02-07T12:19:59.000Z,61.7832,-152.0292,113.3,1.8,Ml,,,,0.44,ak,ak10652170,2013-02-13T00:33:07.790Z,"105km W of Willow, Alaska",earthquake
2013-02-07T11:50:01.000Z,60.2361,-139.8265,8.1,1.1,Ml,,,,0.32,ak,ak10654956,2013-02-13T00:33:14.145Z,"76km N of Yakutat, Alaska",earthquake
2013-02-07T11:49:19.000Z,58.9153,-137.8152,15.8,1.4,Ml,,,,0.79,ak,ak10654955,2013-02-13T00:33:14.134Z,"129km ESE of Yakutat, Alaska",earthquake
2013-02-07T11:30:16.700Z,-8.687,168.268,15.2,4.9,Mb,83,115.2,8.2402461,0.59,us,usc000f34k,2013-06-10T21:04:24.600Z,"Santa Cruz Islands region",earthquake
2013-02-07T11:16:32.000Z,55.9597,-135.289,20.2,3.4,Ml,,,,0.72,ak,ak10652163,2013-02-13T00:36:11.991Z,"121km S of Sitka, Alaska",earthquake
2013-02-07T11:13:19.000Z,58.4289,-153.8098,67.1,1.7,Ml,,,,0.31,ak,ak10654953,2013-02-13T00:33:14.106Z,"99km N of Larsen Bay, Alaska",earthquake
2013-02-07T10:55:03.000Z,63.0406,-150.6008,118.4,1.2,Ml,,,,0.36,ak,ak10654952,2013-02-13T00:33:14.093Z,"83km NNW of Talkeetna, Alaska",earthquake
2013-02-07T10:44:04.000Z,51.3994,-176.2271,19.6,1.3,Ml,,,,0.32,ak,ak10654951,2013-02-13T00:33:14.078Z,"61km SSE of Adak, Alaska",earthquake
2013-02-07T10:40:11.000Z,59.8815,-150.3654,12.6,1.1,Ml,,,,0.51,ak,ak10654950,2013-02-13T00:33:14.068Z,"54km ENE of Fritz Creek, Alaska",earthquake
2013-02-07T10:31:37.000Z,61.1077,-152.4019,131,1.7,Ml,,,,0.44,ak,ak10654949,2013-02-13T00:33:13.054Z,"71km NNE of Redoubt Volcano, Alaska",earthquake
2013-02-07T10:23:29.690Z,-10.672,164.8745,21.26,4.8,mb,45,68,5,0.92,us,usc000f33p,2013-09-23T19:57:02.000Z,"104km W of Lata, Solomon Islands",earthquake
2013-02-07T10:14:30.200Z,18.794,-64.4465,53,3.2,Md,18,252,0.12576414,0.4,pr,pr13038002,2013-02-07T10:56:23.539Z,"45km NNE of Road Town, British Virgin Islands",earthquake
2013-02-07T10:07:28.000Z,60.1649,-152.7506,109.2,1.6,Ml,,,,0.55,ak,ak10654948,2013-02-13T00:33:12.023Z,"35km S of Redoubt Volcano, Alaska",earthquake
2013-02-07T09:50:53.500Z,38.8473,-122.7817,1.9,2,Md,,39.6,0.00898315,0.07,nc,nc71933010,2013-02-07T19:11:10.241Z,"5km WNW of Cobb, California",earthquake
2013-02-07T09:50:08.000Z,-11.048,164.82,10,4.7,Mb,75,64.8,5.05392179,0.63,us,usc000f33h,2013-09-23T19:57:00.000Z,"116km WSW of Lata, Solomon Islands",earthquake
2013-02-07T09:47:59.000Z,55.5741,-135.307,10,2.5,Ml,,,,1.28,ak,ak10654947,2013-02-13T00:33:12.004Z,"136km W of Craig, Alaska",earthquake
2013-02-07T09:44:13.000Z,62.7953,-149.8293,71.9,1,Ml,,,,0.28,ak,ak10654946,2013-02-13T00:33:11.991Z,"54km NNE of Talkeetna, Alaska",earthquake
2013-02-07T09:40:38.200Z,18.5946,-65.1986,78,2.6,Md,4,252,0.29644404,0.15,pr,pr13038003,2013-02-07T13:33:20.611Z,"34km NNE of Culebra, Puerto Rico",earthquake
2013-02-07T09:39:06.000Z,66.0088,-148.2015,17.2,3,Ml,,,,0.79,ak,ak10652144,2013-02-13T00:33:07.765Z,"129km N of College, Alaska",earthquake
2013-02-07T09:36:54.600Z,-6.607,-74.291,163.1,4.5,Mb,155,115.2,5.90282973,0.65,us,usc000f33e,2013-06-10T21:04:19.057Z,"113km NE of Contamana, Peru",earthquake
2013-02-07T09:28:09.000Z,56.503,-157.1488,48.3,2,Ml,,,,0.75,ak,ak10654944,2013-02-13T00:33:12.034Z,"103km ENE of Chignik Lake, Alaska",earthquake
2013-02-07T09:16:26.000Z,60.9572,-150.1641,42.3,1.5,Ml,,,,0.41,ak,ak10652139,2013-02-13T00:33:07.752Z,"32km SSW of Anchorage, Alaska",earthquake
2013-02-07T08:57:45.000Z,55.4982,-135.3488,10,3.1,Ml,,,,1.1,ak,ak10654940,2013-02-13T00:33:10.948Z,"139km W of Craig, Alaska",earthquake
2013-02-07T08:43:58.000Z,62.8916,-150.9402,99.8,1.6,Ml,,,,0.4,ak,ak10652132,2013-02-13T00:29:48.176Z,"76km NNW of Talkeetna, Alaska",earthquake
2013-02-07T08:38:06.000Z,59.9983,-152.6532,90.3,1.9,Ml,,,,0.45,ak,ak10652129,2013-02-13T00:29:46.119Z,"52km WNW of Anchor Point, Alaska",earthquake
2013-02-07T08:36:05.000Z,63.3129,-151.7241,0.4,1.1,Ml,,,,0.91,ak,ak10652130,2013-02-13T00:29:46.133Z,"137km NW of Talkeetna, Alaska",earthquake
2013-02-07T08:35:15.000Z,59.9328,-152.8638,104.2,1.8,Ml,14,108,,0.35,ak,ak10654936,2013-02-13T00:29:52.531Z,"60km WNW of Anchor Point, Alaska",earthquake
2013-02-07T08:28:49.500Z,38.0818,-122.219,7.9,1,Md,,122.4,0.01796631,0.24,nc,nc71932985,2013-02-07T19:28:44.455Z,"3km N of Crockett, California",earthquake
2013-02-07T08:24:01.000Z,54.2597,-162.4383,18.6,2.2,Ml,7,252,,0.56,ak,ak10654935,2013-02-13T00:29:51.490Z,"91km SE of False Pass, Alaska",earthquake
2013-02-07T08:20:45.400Z,-10.707,164.623,32.6,4.7,Mb,81,50.4,4.77454574,1.01,us,usc000f32s,2013-06-10T21:04:17.578Z,"132km W of Lata, Solomon Islands",earthquake
2013-02-07T08:06:30.000Z,54.2078,-162.5131,31.3,2.9,Ml,,,,0.72,ak,ak10652121,2013-02-13T00:29:45.106Z,"92km SE of False Pass, Alaska",earthquake
2013-02-07T08:03:44.900Z,-11.059,164.743,35.3,5.8,Mw,306,28.8,4.9838532,0.89,us,usc000f329,2013-09-23T19:56:57.000Z,"125km WSW of Lata, Solomon Islands",earthquake
2013-02-07T08:03:32.100Z,0.248,98.577,57.7,4.9,Mb,69,54,1.44808424,1.02,us,usc000f32b,2013-06-10T21:04:16.085Z,"145km SSW of Padangsidempuan, Indonesia",earthquake
2013-02-07T07:57:13.000Z,51.4796,-178.2449,29.2,2.2,Ml,,,,0.37,ak,ak10652118,2013-02-13T00:29:45.092Z,"45km S of Tanaga Volcano, Alaska",earthquake
2013-02-07T07:53:44.000Z,62.4219,-150.5983,68.5,1.1,Ml,11,118.8,,0.45,ak,ak10654932,2013-02-13T00:29:51.479Z,"27km WNW of Talkeetna, Alaska",earthquake
2013-02-07T07:38:24.200Z,-33.609,77.572,52.1,4.8,Mb,52,54,8.98225453,0.74,us,usc000f323,2013-06-10T21:04:12.889Z,"Mid-Indian Ridge",earthquake
2013-02-07T07:19:51.490Z,-15.5859,-173.1416,9.95,5.1,mb,330,45,18.78,1.13,us,usc000f31w,2013-09-23T19:56:55.000Z,"76km ENE of Hihifo, Tonga",earthquake
2013-02-07T07:11:23.500Z,-11.012,165.501,35.6,5.3,Mb,256,32.4,5.6836408,0.79,us,usc000f31u,2013-06-10T21:04:08.128Z,"48km SW of Lata, Solomon Islands",earthquake
2013-02-07T07:10:20.000Z,61.1576,-146.957,0,1.4,Ml,,,,1.01,ak,ak10652089,2013-02-13T00:29:44.065Z,"32km W of Valdez, Alaska",earthquake
2013-02-07T07:09:14.000Z,55.5048,-135.347,10,2.3,Ml,4,270,,0.86,ak,ak10654928,2013-02-13T00:29:50.462Z,"139km W of Craig, Alaska",earthquake
2013-02-07T07:08:20.000Z,55.511,-135.2864,13.9,2.5,Ml,4,266.4,,0.48,ak,ak10654927,2013-02-13T00:29:50.450Z,"135km W of Craig, Alaska",earthquake
2013-02-07T07:07:38.000Z,55.5454,-135.2303,18.5,2.2,Ml,4,266.4,,0.77,ak,ak10654926,2013-02-13T00:29:50.439Z,"131km W of Craig, Alaska",earthquake
2013-02-07T06:51:13.200Z,-10.717,165.568,10,4.7,Mb,79,61.2,5.67375933,0.83,us,us2013likk,2013-06-10T21:23:44.079Z,"28km W of Lata, Solomon Islands",earthquake
2013-02-07T06:42:51.900Z,36.994,-118.348,0.5,1.9,Md,,169.2,0.3233935,0.11,nc,nc71932900,2013-03-13T19:37:26.383Z,"19km SSW of Big Pine, California",earthquake
2013-02-07T06:40:01.700Z,18.7285,-64.2799,41,2.9,Md,6,313.2,0.04940734,0.12,pr,pr13038001,2013-06-10T21:23:45.495Z,"49km NE of Road Town, British Virgin Islands",earthquake
2013-02-07T06:28:39.000Z,54.2768,-162.5304,10.8,2.2,Ml,6,270,,0.45,ak,ak10654925,2013-02-13T00:29:50.425Z,"85km SE of False Pass, Alaska",earthquake
2013-02-07T06:16:56.000Z,51.5402,-178.0381,8.9,1.5,Ml,9,280.8,,0.38,ak,ak10654923,2013-02-13T00:29:49.394Z,"38km S of Tanaga Volcano, Alaska",earthquake
2013-02-07T06:01:31.300Z,-11.236,165.305,10,4.4,Mb,41,100.8,8.98225453,0.64,us,us2013likl,2013-06-10T21:25:10.967Z,"81km SW of Lata, Solomon Islands",earthquake
2013-02-07T06:01:14.000Z,54.3462,-162.515,4.6,2.4,Ml,9,230.4,,0.44,ak,ak10654922,2013-02-13T00:29:49.383Z,"80km SE of False Pass, Alaska",earthquake
2013-02-07T05:58:07.300Z,-13.646,170.382,10,4.6,Mb,38,57.6,8.41990916,0.78,us,us2013likj,2013-09-23T19:56:53.000Z,"Vanuatu region",earthquake
2013-02-07T05:52:29.000Z,60.0084,-153.0457,2.8,1.4,Ml,,,,0.4,ak,ak10652077,2013-02-13T00:29:44.053Z,"55km SSW of Redoubt Volcano, Alaska",earthquake
2013-02-07T05:41:37.400Z,-11.382,165.209,10,4.6,Mb,38,104.4,5.52374068,0.86,us,us2013liki,2013-06-10T21:23:48.416Z,"100km SW of Lata, Solomon Islands",earthquake
2013-02-07T05:30:18.000Z,45.41,-71.44,5,3.1,mb_Lg,0,0,0,0.68,us,usc000f3uz,2013-06-10T21:05:44.529Z,"15km E of Cookshire-Eaton, Canada",earthquake
2013-02-07T05:27:37.200Z,-21.226,-176.354,199.6,4.5,Mb,36,75.6,6.39241156,1.05,us,usc000f30l,2013-06-10T21:04:06.650Z,"118km W of Havelu, Tonga",earthquake
2013-02-07T05:20:25.700Z,17.1096,-68.4903,9,3.7,Md,15,262.8,1.6223574,0.25,pr,pr13038000,2013-06-10T21:23:49.814Z,"140km S of Boca de Yuma, Dominican Republic",earthquake
2013-02-07T05:17:32.800Z,-11.241,165.243,10,4.5,Mb,33,115.2,5.50397775,0.92,us,us2013likh,2013-06-10T21:23:51.247Z,"86km SW of Lata, Solomon Islands",earthquake
2013-02-07T05:14:16.000Z,-11.211,164.995,10,4.3,Mb,24,115.2,5.26412756,0.9,us,us2013likg,2013-06-10T21:23:52.800Z,"106km WSW of Lata, Solomon Islands",earthquake
2013-02-07T05:07:40.300Z,-15.184,167.508,127.3,4.4,Mb,32,176.4,6.27293563,0.91,us,us2013likf,2013-06-10T21:23:54.208Z,"51km ESE of Port-Olry, Vanuatu",earthquake
2013-02-07T05:00:25.000Z,60.2735,-150.033,33.8,1.4,Ml,,,,0.35,ak,ak10652071,2013-02-13T00:29:44.026Z,"37km WNW of Seward, Alaska",earthquake
2013-02-07T04:18:08.000Z,60.1882,-151.1905,56.4,1.4,Ml,12,126,,0.46,ak,ak10654915,2013-02-13T00:29:49.328Z,"21km SSE of Cohoe, Alaska",earthquake
2013-02-07T04:07:03.500Z,37.3868,-118.6782,13.6,1.3,Md,,79.2,0.01796631,0.04,nc,nc71932855,2013-02-07T22:56:10.096Z,"19km W of West Bishop, California",earthquake
2013-02-07T03:52:56.500Z,-11.669,165.05,35,5,Mb,31,64.8,5.47343503,0.96,us,usc000f306,2013-09-23T19:56:52.000Z,"135km SW of Lata, Solomon Islands",earthquake
2013-02-07T03:51:48.000Z,63.0698,-150.7568,113.8,1.2,Ml,10,144,,0.22,ak,ak10654914,2013-02-13T00:29:49.317Z,"89km NNW of Talkeetna, Alaska",earthquake
2013-02-07T03:41:05.900Z,37.3895,-118.6785,13.2,2.4,Md,,75.6,0.02694946,0.05,nc,nc71932850,2013-02-07T19:41:08.497Z,"20km W of West Bishop, California",earthquake
2013-02-07T03:39:38.000Z,61.6517,-148.2779,24.9,1.8,Ml,,,,0.82,ak,ak10652054,2013-02-13T00:29:44.014Z,"34km ESE of Sutton-Alpine, Alaska",earthquake
2013-02-07T03:26:42.000Z,61.6103,-151.6094,83.8,2.1,Ml,,,,0.53,ak,ak10652043,2013-02-13T00:29:43.996Z,"84km W of Willow, Alaska",earthquake
2013-02-07T03:21:36.000Z,60.2374,-152.1684,93.2,2.2,Ml,,,,0.68,ak,ak10652037,2013-02-13T00:29:42.977Z,"42km SE of Redoubt Volcano, Alaska",earthquake
2013-02-07T03:17:58.000Z,62.9438,-150.689,99.7,1.7,Ml,,,,0.5,ak,ak10652034,2013-02-13T00:29:42.965Z,"75km NNW of Talkeetna, Alaska",earthquake
2013-02-07T02:59:59.800Z,-11.4297,165.204,35.02,4.9,mb,90,56,10.65,0.51,us,usc000f2zp,2013-06-10T21:04:03.602Z,"104km SW of Lata, Solomon Islands",earthquake
2013-02-07T02:56:29.000Z,-10.735,165.442,27.2,4.9,Mb,124,64.8,5.55338509,0.64,us,usc000f2ze,2013-09-23T19:56:50.000Z,"42km W of Lata, Solomon Islands",earthquake
2013-02-07T02:49:11.000Z,60.7126,-151.6134,76.5,1.2,Ml,9,82.8,,0.34,ak,ak10654908,2013-02-13T00:29:49.283Z,"17km W of Nikiski, Alaska",earthquake
2013-02-07T02:46:08.100Z,-10.767,165.265,24.6,4.8,Mb,53,64.8,5.39348497,0.64,us,usc000f2zc,2013-09-23T19:56:48.000Z,"62km W of Lata, Solomon Islands",earthquake
2013-02-07T02:42:29.100Z,-11.753,164.95,26.6,4.9,Mb,107,57.6,5.42402769,0.86,us,usc000f2zq,2013-06-10T21:04:02.092Z,"149km SW of Lata, Solomon Islands",earthquake
2013-02-07T02:39:23.000Z,60.0015,-153.0541,2.1,1.4,Ml,,,,0.51,ak,ak10654907,2013-02-13T00:29:48.260Z,"56km SSW of Redoubt Volcano, Alaska",earthquake
2013-02-07T02:35:45.000Z,55.4012,-135.0708,10,2.3,Ml,,,,0.97,ak,ak10654906,2013-02-13T00:29:48.249Z,"121km W of Craig, Alaska",earthquake
2013-02-07T02:29:23.000Z,61.5677,-146.3467,28.4,1.9,Ml,,,,0.8,ak,ak10652016,2013-02-13T00:29:42.954Z,"48km N of Valdez, Alaska",earthquake
2013-02-07T02:17:24.700Z,-10.636,164.824,52,5.2,Mb,35,126,4.94432732,1.18,us,usc000f2z4,2013-09-23T19:56:47.000Z,"110km W of Lata, Solomon Islands",earthquake
2013-02-07T02:16:58.000Z,62.1131,-145.1072,17.9,1.4,Ml,,,,0.95,ak,ak10654904,2013-02-13T00:29:48.236Z,"22km E of Glennallen, Alaska",earthquake
2013-02-07T02:09:16.000Z,62.8186,-150.5071,81.8,1.1,Ml,,,,0.66,ak,ak10654903,2013-02-13T00:29:48.214Z,"58km NNW of Talkeetna, Alaska",earthquake
2013-02-07T01:47:22.000Z,52.3292,-165.2188,7.5,2.6,Ml,,,,0.26,ak,ak10654902,2013-02-13T00:29:48.192Z,"193km SSE of Unalaska, Alaska",earthquake
2013-02-07T01:09:11.000Z,63.9372,-148.8677,0,2.4,Ml,,,,0.4,ak,ak10651728,2013-02-13T00:29:42.940Z,"10km NNE of Healy, Alaska",earthquake
2013-02-07T01:03:18.000Z,61.3043,-146.7943,29.8,1.2,Ml,,,,0.22,ak,ak10651726,2013-02-13T00:29:42.928Z,"30km NW of Valdez, Alaska",earthquake
2013-02-07T01:00:48.800Z,-11.819,164.824,34.2,5.2,Mb,118,54,5.34407763,1.02,us,usc000f2w6,2013-06-10T21:03:54.733Z,"164km SW of Lata, Solomon Islands",earthquake
2013-02-07T00:56:47.000Z,-11.667,164.783,35.1,5.1,Mb,72,64.8,8.98225453,0.71,us,usc000f2x3,2013-06-10T21:03:56.166Z,"155km SW of Lata, Solomon Islands",earthquake
2013-02-07T00:50:47.000Z,60.635,-152.705,126.3,2,Ml,,,,0.44,ak,ak10654899,2013-02-13T00:29:48.166Z,"16km N of Redoubt Volcano, Alaska",earthquake
2013-02-07T00:50:33.800Z,37.2582,-121.6405,5.4,1.3,Md,,57.6,0.02694946,0.08,nc,nc71932780,2013-02-07T22:16:10.699Z,"14km N of Morgan Hill, California",earthquake
2013-02-07T00:41:32.600Z,1.361,98.945,96.3,5,Mb,105,72,1.36813418,0.93,us,usc000f2vc,2013-06-10T21:03:53.266Z,"35km W of Padangsidempuan, Indonesia",earthquake
2013-02-07T00:30:10.700Z,-11.658,164.94,8,6,Mw,343,25.2,5.37372203,0.77,us,usc000f2ul,2013-09-23T19:56:45.000Z,"142km SW of Lata, Solomon Islands",earthquake
2013-02-07T00:28:31.300Z,52.87,-173.601,162.4,2.8,Ml,13,187.2,0.58929483,0,us,us2013lij7,2013-06-10T21:28:30.653Z,"85km NNE of Atka, Alaska",earthquake
2013-02-07T00:28:28.000Z,62.2135,-149.6732,15,1.1,Ml,,,,0.62,ak,ak10654897,2013-02-13T00:29:47.151Z,"10km ENE of Y, Alaska",earthquake
2013-02-07T00:21:00.000Z,64.9918,-147.3779,0,1.5,Ml,,,,0.41,ak,ak10651687,2013-02-13T00:29:42.905Z,"22km NNE of Badger, Alaska",earthquake
2013-02-07T00:16:27.800Z,-10.826,164.877,24.6,4.8,Mb,29,68.4,5.04404032,0.7,us,usc000f2u2,2013-06-10T21:03:50.350Z,"105km W of Lata, Solomon Islands",earthquake
2013-02-06T23:49:35.400Z,-11.77,164.942,10.5,5.2,Mb,150,64.8,5.42402769,0.79,us,usc000f2u6,2013-09-23T19:56:43.000Z,"151km SW of Lata, Solomon Islands",earthquake
2013-02-06T23:39:00.900Z,-11.767,164.787,10.5,5,Mb,102,50.4,5.2838905,0.79,us,usc000f2t0,2013-09-23T19:56:42.000Z,"162km SW of Lata, Solomon Islands",earthquake
2013-02-06T23:35:38.000Z,64.7863,-148.3779,18.9,1.3,Ml,,,,0.33,ak,ak10651669,2013-02-09T00:48:42.555Z,"18km WSW of Ester, Alaska",earthquake
2013-02-06T23:30:27.950Z,-10.7753,165.0334,10.19,5,mb,30,42,5.18,0.98,us,usa000g2qw,2013-09-23T19:56:40.000Z,"87km W of Lata, Solomon Islands",earthquake
2013-02-06T23:23:52.280Z,-10.8612,165.3045,9.4,4.8,mb,28,54,5.46,1.29,us,usc000f2sb,2013-09-23T19:56:38.000Z,"59km WSW of Lata, Solomon Islands",earthquake
2013-02-06T23:13:18.000Z,51.6371,-176.8467,41.6,1.4,Ml,,,,0.32,ak,ak10653352,2013-02-09T00:48:46.914Z,"30km SSW of Adak, Alaska",earthquake
2013-02-06T23:02:42.000Z,63.8247,-148.6058,102.9,1.3,Ml,,,,0.38,ak,ak10651660,2013-02-09T00:48:42.540Z,"18km ESE of Healy, Alaska",earthquake
2013-02-06T22:52:11.000Z,63.812,-149.274,117.5,1.1,Ml,,,,0.23,ak,ak10653350,2013-02-09T00:48:46.900Z,"15km WSW of Healy, Alaska",earthquake
2013-02-06T22:46:25.600Z,37.3868,-118.6785,14.5,1.1,Md,,111.6,0.01796631,0.04,nc,nc71932735,2013-02-07T22:26:30.421Z,"19km W of West Bishop, California",earthquake
2013-02-06T22:41:36.000Z,52.4287,-168.772,7.9,2.3,Ml,,,,0.54,ak,ak10653349,2013-02-09T00:48:45.881Z,"57km S of Nikolski, Alaska",earthquake
2013-02-06T22:40:44.400Z,36.2158,-118.2473,6.9,1.1,Ml,,122.4,0.08084838,0.28,ci,ci15282497,2013-02-08T01:45:47.998Z,"46km SSW of Lone Pine, California",earthquake
2013-02-06T22:40:22.100Z,59.511,-138.972,13.1,3.1,Ml,14,194.4,0.26949459,0,us,us2013lhzp,2013-06-10T21:28:32.073Z,"42km E of Yakutat, Alaska",earthquake
2013-02-06T22:34:07.000Z,67.3244,-163.2272,23.3,2.5,Ml,,,,0.69,ak,ak10653347,2013-06-10T21:28:33.530Z,"29km SSW of Noatak, Alaska",earthquake
2013-02-06T22:30:04.700Z,37.32,-122.1143,0,1.7,Md,,46.8,0.01796631,0.28,nc,nc71932730,2013-02-07T21:54:51.697Z,"10km E of Quarry near Portola Valley, CA",quarry
2013-02-06T22:24:29.500Z,38.7265,-112.551,1.7,1.5,Md,,122.4,0.14373045,0.15,uu,uu60012547,2013-02-08T17:29:56.323Z,"33km SW of Fillmore, Utah",earthquake
2013-02-06T22:24:26.600Z,-10.957,165.441,10,5,Mb,39,64.8,5.60369074,1.23,us,usc000f2qd,2013-06-10T21:03:42.725Z,"50km WSW of Lata, Solomon Islands",earthquake
2013-02-06T22:23:19.800Z,37.3883,-118.6765,14.2,1,Md,,82.8,0.02694946,0.04,nc,nc71932725,2013-02-07T00:06:21.305Z,"19km W of West Bishop, California",earthquake
2013-02-06T22:20:18.100Z,-11.079,165.638,10,5.6,Mt,222,32.4,5.83276114,0.87,us,usc000f2pu,2013-09-23T19:56:36.000Z,"45km SSW of Lata, Solomon Islands",earthquake
2013-02-06T22:12:17.600Z,-1.538,100.286,10,5.3,Mt,216,21.6,1.99785319,1.13,us,usc000f2p0,2013-09-23T19:56:35.000Z,"35km SW of Pasarbaru, Indonesia",earthquake
